part,title,date,rating,text
국내소설,하얼빈,2022-08-05,4,"오랜만에 작가님의 책을 들고 우라지에서 하얼빈으로 다녀왔네요. 광복절도 다가오고 있고 연일 일본에 강제노역에 따른 민간차원의 대응이 뉴스에 나오는 이때,전후 독일과 비교되는 일본의 현 시국을 보면서 안중근 의사의 방아쇠가 어질을 향해 뿜었는지 다시 생각하는 시간이 됐고, 한편 부끄럽기도 하네요. 특정일이 아닌 평상시의 역사관,국가관이 바로 서기도 생각하게합니다."
국내소설,하얼빈,2022-08-15,4,문재인 대통령님 추천 도서라 읽고 있습니다. 아직 완독은 못 했지만 재밌습니다. 역사를 잊은 민족에게 미래는 없다고 합니다. 광복절을 기념할 겸 다 같이 읽어보면 좋겠습니다.
국내소설,하얼빈,2022-08-05,4,김훈의 신작 기대가 큽니다.
국내소설,하얼빈,2022-08-09,4,칼의 노래를 통해 눈물빼게 하더니 총의 노래(하얼빈)을 통해 기어이 콧물까지 빠지도록 했다. 국뽕을 떠나 인간의 고뇌와 삶의 무게를 한층 더 생각하게 만든 좋은 작품 많이 많이 읽어주시길
국내소설,하얼빈,2022-08-10,4,뉴스보고 너무 궁금해서 구입했습니다 읽기전부터 설레네요
국내소설,하얼빈,2022-08-10,4,명불허전.. 여름휴가에 읽고 있습니다. 사실과 허구를 넘나드는 필력에 감동입니다
국내소설,하얼빈,2022-08-20,4,문재인 대통령께서 추천하셔서 바로 구입했습니다 책을 받고 안중근을 떠올리는 순간 눈물이 나려합니다 현시점 나라가 시끄러운 것이 안타까워서인듯 합니다
국내소설,하얼빈,2022-08-12,4,"김훈 작가의 책은 문장은 짧으면서도 많은 것을 내포하고 생각하게 하는 마력이 있는 작가이다. 책속의 한 문장 '이토의 목숨을 죽여서 없앤다기 보다는, 이토가 살아서 이 세상을 위젓고 돌아다니지 않도옥 이토의 존재를 소거하는 것이 자신의 마음이 가리키는 바라고 안중근은 생각했다.' 정말 감동이다. 기록 사진이 있었으면......."
국내소설,하얼빈,2022-08-04,4,"2022년 여름 휴양지에서 뜨거운 태양 아래, 즐겁게 읽어볼까 합니다."
국내소설,하얼빈,2022-08-09,4,진짜 이건... 올해 최고의 소설이라고 말할 수 있습니다.
국내소설,하얼빈,2022-08-14,4,김훈 작가님 문체는 그 담담함이 오히려 더 슬퍼요.. 칼의 노래나 현의 노래등에서도 느껴지는 그저 받아들이는 정신....
국내소설,하얼빈,2022-08-09,4,오래간만의 김훈 소설 역시 믿고 읽은만 합니다~~~
국내소설,하얼빈,2022-08-09,4,역시 기대한대로 좋은 책입니다!
국내소설,하얼빈,2022-08-08,4,감명깊게 읽었습니다. 건강관리 잘 하셨으면 좋겠네요. 다음 작품도 기다리겠습니다.
국내소설,하얼빈,2022-08-07,4,"1909년 10월 26일 이토 히로부미가 러시아 제국의 재무장관 블라디미르 코콥초프와 회담하기 위해 하얼빈에 오게 되었다. 그 시절 망국의 백성들은 친일, 항일, 간자(밀정)의 길을 걸었다. 돌이킬 수 없는 총구와 총성. 그리고 동양평화의 길을 걷고자 했던 도마 안중근의 이야기."
국내소설,하얼빈,2022-08-07,4,김훈 선생의 작품을 뒤늦게 접했다. 감동이 깊어 헤어날 수 없어서 <칼의 노래>까지 덥석 물었다. 습하고 무더운 여름을 견뎌낼 청량제가 여기에 있었다.
국내소설,하얼빈,2022-08-07,4,가슴이 먹먹하다 청년이자 아비 였던 그가 느꼈을 감정이 책을 읽는 나에게 고스라니 전해져왔다
국내소설,하얼빈,2022-08-07,4,칼의 노래 현의 노래를 잇는 '총의 노래'
국내소설,하얼빈,2022-09-01,1,제국주의 일본이 바라보는 더럽고 무식한 한국과 한국인에 대한 책. 이토와 식민사관이 너무 많이 써있어서 토나왔음 무서웠는지 뒤에 참고문헌을 가득 써놨네. 그럴러면 논문을 읽었겠지..왜 소설을 읽겠어 ㅋ 더구나 광복절에... 소설가가 생각한 독자가 누구인지 모르겠음 나는 아니었던듯.
국내소설,하얼빈,2022-08-13,4,영웅 안중근 영웅은 혼신을 다해 이타적인 행위를 한다
국내소설,하얼빈,2022-08-12,4,역시 김훈입니다. 책 너무 재미있어요
국내소설,하얼빈,2022-08-12,4,감동적인 역사의 한 부분입니다
국내소설,하얼빈,2022-08-08,4,믿고보는 김훈 작가님..하얼빈 정독중~기대됩니다
국내소설,하얼빈,2022-08-08,4,작가님의 책 좋아하는데 신작 너무재밌어요^^받은자리에서 반을 읽었네요^^
국내소설,하얼빈,2022-08-08,4,재미있네요. 주변에 추천할만 해요
국내소설,하얼빈,2022-08-07,4,모두가 꼭 정독해 보기를~
국내소설,하얼빈,2022-08-07,4,읽으면서 리얼해서 소설이라보다 실재 상황이라 가슴이 머리가 얼얼했다.
국내소설,하얼빈,2022-08-07,4,안중근 의사의 이야기를 김훈작가가 썼으니 읽어 볼 수 밖에.
국내소설,하얼빈,2022-08-06,4,"오랫만에 단숨에 읽었다. 조선 말기의 부패와 타락이 몰고 온 위기 앞에서 자신의 안온한 삶을 뿌리치고 의분으로 불의에 맞서는 충렬지사들, 특히 안중근 의사의 숭고한 정신을 오늘도 가슴에 새긴다."
국내소설,하얼빈,2022-08-06,4,오늘은 김훈 작가 글과 함께….
국내소설,하얼빈,2022-08-06,4,기대됩니다 잘 읽어보겠습니다
국내소설,하얼빈,2022-08-05,4,작가님의 새 책이라 얼른 읽어봅니다.
국내소설,하얼빈,2022-08-04,4,언제나 믿음을 주는 김훈님 신작. 설레는 마음으로 보겠습니다.
국내소설,하얼빈,2022-08-04,4,좋아요! 아주 좋아요!!
국내소설,하얼빈,2022-09-09,4,단숨에 읽어지는 책이네요. 엄마께서 읽어보시고 선물하신다고 또 부탁하셨어요. 추천합니다
국내소설,하얼빈,2022-09-08,3,소설은 근래에 오랫만 입니다. 문체가 수려해요.
국내소설,하얼빈,2022-09-07,4,꼭읽어봐야합니다!!!!
국내소설,하얼빈,2022-09-06,4,잘 읽히고 있어요.
국내소설,하얼빈,2022-09-06,4,잘 읽고 있습니다.
국내소설,하얼빈,2022-09-06,4,깔끔하고 간결하나 단단한 문장
국내소설,하얼빈,2022-09-06,4,읽기좋네요 시간금방갑니다
국내소설,하얼빈,2022-09-06,1,교보에서 매달 책을 주문하고 있고 딱히 이번달은 구매할게 없어 베스트셀러라 해서 구매했는데 실망입니다. 소설인데도 불구히고 어색한 대화체와 몰입이 안되는 전개에 왜 베스트셀러인지 이해가 안가지만..뭐 취향은 다양하니까요.
국내소설,하얼빈,2022-09-06,4,김훈의 수작. 하얼빈으로 향하는 이토와 안중근의 동선을 대비하면서 서사를 이끌어감. 검사와 안중근의 논박은 지식인 소설을 읽는 즐거움을 선사한다
국내소설,하얼빈,2022-09-06,4,인간 안중근에 대한 이야기!! &gt;역시 김훈 작가님이다&gt;란 생각이 들었어요~
국내소설,하얼빈,2022-09-06,4,탁월한선택입니다 정독
국내소설,하얼빈,2022-09-06,4,"칼의노래통해 이순신장군님에 대해 깊게 이해할수있었듯,허얼빈통해 안중근의사님에 대해 깊게 이해할수있어서 개인적으로 매우 소중한 시간이었던것 같다."
국내소설,하얼빈,2022-09-06,4,"기다렸던 신작, 양장본이라 더 좋네요."
국내소설,하얼빈,2022-09-05,4,"코로나로 격리되면서 책 주문, 읽기시작했다 읽는 순간 몰입되어 가슴졸이며 책속에 빠졌다가 다 읽고도 이틀동안 헤어나지 못했다. 꼭 한번 읽어 보시면 나 자신이 나라을 위해 무얼하고 있는지? 지금 현재 그분들의 숭고한 희생정신에 편안히 감사 살아가고 있음에 또 한 감사하다 안중근님...그리고 그 모든 가족분들 멀리서나마 편히 잠드소서 ... 감사합니다"
국내소설,하얼빈,2022-09-05,4,선물용으로 구입했어요~
국내소설,하얼빈,2022-09-04,4,유익한소설을읽으니좋습니다
국내소설,하얼빈,2022-09-04,2,김훈 작가만의 글쓰기... 생각의 흐름대로... 써내려간 글... 언제나 그랬듯....김훈 작가의 글쓰기 형태를 좋아하는 독자라면 몰라도... 일반적인 대하소설의 재미나 소설의 재미를 느끼고자하는 독자에게는 별로라고 생각됩니다... 그냥... 김훈작가의 글이 언제나 그랬듯.... 크게 남는거 없이... 그냥 그냥 그냥^^
국내소설,하얼빈,2022-09-04,4,내가 죽으면 내 시체를 하얼빈에 묻어라 내가 이토를 죽인 자리이므로 거기는 우선 내가 묻힐자리다. 한국이 독립된 후에 내 뼈를 한국으로 옮겨라 그전까지 나는 하얼빈에 묻혀 있겠다...책 내용 일부분....입니다.
국내소설,하얼빈,2022-09-03,4,흥미롭게 읽었습니다~
국내소설,하얼빈,2022-09-03,4,"이토의 목숨을 죽여서 없앤다기보다는, 이토가 살아서 이 세상을 휘젓고 돌아다니지 않도록 이토의 존재를 消去하는 것이 자신의 마음이 가리키는 바라고 안중근은 생각했다."
국내소설,하얼빈,2022-09-03,4,새로운시각에서 안중근을 알수있는기회
국내소설,하얼빈,2022-09-03,4,역시 김훈의 소설입니다
국내소설,하얼빈,2022-09-02,4,기대하고 구입했습니다. 잘볼께요.
국내소설,하얼빈,2022-09-02,4,오랜만에 읽는 김훈장편입니다..뜨거운 마음으로 기대가 됩니다.
국내소설,하얼빈,2022-09-02,4,"한 사람의 굵직한 삶과 주변인들의 애환을 잘 표현해 주어 그 현실에 놓이게 한 그 무엇에 대해 분개하고, 애달프고, 쓰라림을 안겨준다. 오늘도 역사는 계속되고 있음을 잘 알고 내일의 후손에게 부끄럽지 않도록 살아야 할 것이다."
국내소설,하얼빈,2022-09-02,4,다시열심히 읽고있어요
국내소설,하얼빈,2022-09-02,4,좋아요좋아요좋아요좋아요좋아요좋아요
국내소설,하얼빈,2022-09-01,4,정말 잘 받았습니다 ㅎ 감사합니다
국내소설,하얼빈,2022-09-01,4,재미있게 잘 읽었습니다 ~ 좋아요
국내소설,하얼빈,2022-09-01,4,이제 받았는데 재미있겠지요 기대하고 있습니다
국내소설,하얼빈,2022-09-01,4,기대가 되네요~ 잘 읽어보겠습니다!!
국내소설,하얼빈,2022-09-01,4,요새 워낙 핫한 책이라 구입해보았습니다. 작가님의 전작들도 재미있게 읽었기에 앞부분을 읽어본것만으로도 기대가 됩니다^^
국내소설,하얼빈,2022-09-01,4,우리의 아픈 역사이지만 반드시 돌아보고 거기서 배워야 할 역사이기에 그리고 그 신호탄을 안중근 의사가 하얼빈에서 만들었기에 반드시 읽어보아야 한다고 생각했다. 소설이기에 약간의 허구가 들어 갈 수 있지만 어렵고 아픈 역사를 읽기 쉽게 만들어준 것에 작가에게 감사한다.
국내소설,하얼빈,2022-09-01,2,실망감을 준 책입니다.
국내소설,하얼빈,2022-09-01,1,김훈의 다른 소설과 비교하여 실망스러웠다.
국내소설,하얼빈,2022-09-01,4,잘읽었습니다 왜인지 다 읽고 눈물이 났습니다
국내소설,하얼빈,2022-09-01,4,역사를 이해하는데 도움도 되고 무엇보다 재미있습니다
국내소설,하얼빈,2022-09-01,4,좋아요 좋아요 좋아요
국내소설,하얼빈,2022-09-01,4,거대한 이야기가 내 품에 들어오는 순간 느끼는 웅장함
국내소설,하얼빈,2022-08-31,4,하얼빈 하얼빈 하얼빈
국내소설,하얼빈,2022-08-31,4,"재미있어요, 역시 믿고 보는 김훈작가입니다"
국내소설,하얼빈,2022-08-31,4,마지막 재판정에서의 묘사가 정말 긴장감 있네요.
국내소설,하얼빈,2022-08-31,4,우덕순의 질문 없음을 안중근은 신뢰했디ㅡ
국내소설,하얼빈,2022-08-31,4,인간 안중근을 알게되었습니다.
국내소설,하얼빈,2022-08-31,4,재미있고 감동이 밀려오는 내용입니다~@
국내소설,하얼빈,2022-08-31,4,마음 한구석 잊고 산다는 사실에 대한 죄의식
국내소설,하얼빈,2022-08-31,4,좋은 책 잘읽겠습니다
국내소설,하얼빈,2022-08-31,4,회사 대리님 반장님 팀장님 선물해드렸어요~ 좋아하시네요. 감사합니다.
국내소설,하얼빈,2022-08-30,4,책 잘받았습니다. 잘 읽겠습니다. 감사합니다 !
